Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006700;28/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006700;02/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006700;10/09/2024;93;750;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006700;18/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006700;23/09/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;15/05/2024;668;46;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;05/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;10/06/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;18/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;26/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;01/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;09/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;17/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;22/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;30/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;07/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;12/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;20/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;28/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;02/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;10/09/2024;61;419;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;18/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006705;23/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;15/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;05/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;10/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;18/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;26/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;01/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;09/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;17/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;22/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;30/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;07/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;12/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;20/08/2024;15;289;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;28/08/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;02/09/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;10/09/2024;15;215;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;18/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006710;23/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;15/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;05/06/2024;15;268;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;10/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;18/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;26/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;01/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;09/07/2024;46;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;17/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;22/07/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;30/07/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;07/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;12/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;20/08/2024;77;94;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;28/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;02/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;10/09/2024;270;442;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;18/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006715;23/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;15/05/2024;77;197;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;05/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;10/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;18/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;26/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;01/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;09/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;17/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;22/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;30/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;07/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;12/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;20/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;28/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;02/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;10/09/2024;45;177;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;18/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306083M006720;23/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;11/06/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;19/06/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;10/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;15/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;23/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;21/08/2024;160;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;26/08/2024;46;438;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;11/09/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006404;24/09/2024;144;353;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;19/06/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;10/07/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;15/07/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;31/07/2024;15;195;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;26/08/2024;30;907;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006405;24/09/2024;45;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;03/06/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;19/06/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;10/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;15/07/2024;15;110;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;13/08/2024;15;94;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;21/08/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;26/08/2024;15;94;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;16/09/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006410;24/09/2024;77;213;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;11/06/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;24/06/2024;30;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;10/07/2024;15;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;15/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;26/08/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006415;24/09/2024;94;232;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;24/06/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;10/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;15/07/2024;15;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;13/08/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;26/08/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;03/09/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006420;24/09/2024;15;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;10/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;15/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;23/07/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;31/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;26/08/2024;30;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;03/09/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;16/09/2024;15;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006425;24/09/2024;61;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;10/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;15/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;21/08/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;26/08/2024;15;480;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006430;24/09/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;03/06/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;24/06/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;10/07/2024;127;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;15/07/2024;61;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;21/08/2024;30;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;26/08/2024;30;197;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;03/09/2024;144;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;11/09/2024;161;77;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;16/09/2024;110;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006435;24/09/2024;127;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;11/06/2024;46;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;19/06/2024;15;94;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;24/06/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;10/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;15/07/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;23/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;13/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;26/08/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;03/09/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;16/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006440;24/09/2024;46;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;21/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;02/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;10/07/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;15/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;05/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;13/08/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;21/08/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;26/08/2024;30;127;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;11/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;16/09/2024;30;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006445;24/09/2024;15;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;21/05/2024;46;15;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;03/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;11/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;24/06/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;02/07/2024;30;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;10/07/2024;46;213;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;15/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;23/07/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;31/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;05/08/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;13/08/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;21/08/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;26/08/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;03/09/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;11/09/2024;46;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;16/09/2024;287;143;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006450;24/09/2024;94;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;21/05/2024;15;61;Prélèvement de pré-saison;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;03/06/2024;61;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;11/06/2024;46;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;19/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;24/06/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;02/07/2024;15;61;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;10/07/2024;15;30;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;15/07/2024;110;46;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;23/07/2024;15;15;;;;
2024;Provence-Alpes-Côte d'Azur;006;FRL0306088M006455;31/07/2024;15;15;;;;
